name,stream_url,homepage,country,language,tags,codec,bitrate
"CFAI-FM 101.1 Edmundston &105.1 Grand Sault, NB ",https://stream2.statsradio.com:8028/stream,https://www.cfai.fm/,Canada,french,"active rock,community radio",MP3,192
"CFAM 950 Altona, MB",https://goldenwest.leanstream.co/goldenwest/CFAMAM.stream/playlist.m3u8,https://www.pembinavalleyonline.com/cfam,Canada,,easy listening,AAC+,63
"CFAN ""99.3 The River"" Miramichi, NB",http://mbsradio.leanstream.co/CFANFM-MP3,http://993theriver.com/,Canada,english,"commercial,country,miramichi",MP3,64
"CFAR 102.9 FM & 590 AM ""Arctic Radio"" Flin Flon, MB ",https://us2.maindigitalstream.com/ssl/CFAR,https://flinflononline.com/cfar.php,Canada,,adult contemporary,MP3,96
"CFAX 1070 (Victoria, BC)",http://provisioning.streamtheworld.com/pls/CFAXAMAAC.pls,http://www.iheartradio.ca/cfax-1070,Canada,english,"commercial,local news,news,news talk,talk",AAC+,40
"CFBC 930 Saint John, NB",https://mbsradio-ais.leanstream.co/CFBCAM-MP3,https://cfbcradio.com/,Canada,english,country,MP3,64
"CFBG 99.5 ""Moose FM"" Bracebridge, ON ",https://vistaradio.streamb.live/SB00115,https://www.mymuskokanow.com/,Canada,english,hot adult contemporary,AAC+,57
"CFBK 105.5 ""Moose FM"" Huntsville,  ON ",https://vistaradio.streamb.live/SB00116,https://www.mymuskokanow.com/,Canada,english,adult hits,AAC+,57
"CFBO ""Plus 90.7"" Dieppe, NB",https://stream2.statsradio.com:8010/stream,https://plus90.ca/,Canada,french,"hot adult contemporary,radio communautaire",MP3,128
"CFBS-FM 89.9 & 93.1 Blanc Sablon, QC  ",http://stream02.ustream.ca/cfbs128.mp3,https://www.cfbsradio.ca/,Canada,english,community radio,MP3,128
"CFBU 103.7 Brock University, St. Catharines, ON",http://www.cfbu.ca/listen.m3u,http://www.cfbu.ca/,Canada,english,"community radio,niagara,st. catharines,university radio",MP3,192
"CFBV ""The Moose"" 870 Smithers, 106.5 Houston, 760 Burns Lake, BC",https://vistaradio.streamb.live/SB00077,https://www.mybulkleylakesnow.com/,Canada,english,variety hits,AAC+,57
"CFBW ""BWR 91.3"" Hanover, ON",http://s41.myradiostream.com:29922/listen.mp3,http://www.bluewaterradio.ca/,Canada,english,"blues,community radio,country,hanover,jazz,oldies,world music",MP3,160
"CFBX 92.5 ""The X"" Thompson Rivers University - Kamloops, BC",http://198.162.21.84:8002/;,https://thex.ca/,Canada,english,"kamloops,university radio",MP3,128
"CFCB 570 Corner Brook, NL",http://newcap.leanstream.co/CFCBAM,http://vocm.com/network-stations/cfcb/,Canada,english,"commercial,corner brook,local news,vocm network",AAC+,57
"CFCH ""Country 90.5"" North Bay, ON",https://vistaradio.streamb.live/SB00101,https://www.mynorthbaynow.com/on-air/cfch/,Canada,english,country,AAC+,57
"CFCO ""Country 92.9 & 630"" - Chatham, ON",http://live.leanstream.co/CFCOFM,http://country929.com/,Canada,english,"chatham,commercial,country",AAC+,47
"CFCP 98.9 ""Jet FM"" Courtenay, BC ",https://vistaradio.streamb.live/SB00079,https://www.mycomoxvalleynow.com/on-air/,Canada,english,active rock,AAC+,57
"CFCW  ""840 CFCW"" Edmonton / Camrose AB",http://newcap.leanstream.co/CFCWAM,http://www.cfcw.com/,Canada,english,"camrose,classic country,edmonton",AAC,145
"CFCW ""New Country 98.1"" Camrose, AB",http://newcap.leanstream.co/CFCWFM,http://www.981camfm.com/,Canada,english,"camrose,country",AAC,132
"CFCY 95.1 Charlottetown, PE",http://mbsradio.leanstream.co/CFCYFM-MP3,http://cfcy.fm/,Canada,english,"charlottetown,commercial,country",MP3,64
"CFCY 95.1 Charlottetown, PE",https://mbsradio.leanstream.co/CFCYFM-MP3,,Canada,english,"charlottetown,commercial,country",MP3,64
"CFDA ""Plaisir101.9""  Victoriaville, QC ",https://playerservices.streamtheworld.com/pls/CFDA_FM.pls,https://plaisir1019.com/,Canada,french,adult contemporary,MP3,96
"CFDC 104.9 ""Country 105"" Shelburne, ON (MP3 Stream)",http://bayshore-ais.leanstream.co/CFDCFM-MP3,https://www.country105.ca/,Canada,english,country,MP3,128
"CFDC-FM 104.9 ""Country 105"" Shelburne, ON (AAC Stream)",https://bayshore-ais.leanstream.co/CFDCFM,https://www.country105.ca/,Canada,english,country,AAC,64
"CFDV ""106.7 Rewind Radio"" Red Deer, AB",https://stream.jpbgdigital.com/CFDV.m3u8,https://1067rewindradio.ca/,Canada,english,"80's,90's,classic hits",AAC+,48
CFDV-FM 106.7 Rewind Radio,https://redirect.jpbgdigital.com/CFDV.m3u8?,https://1067rewindradio.ca/,Canada,,,AAC+,48
"CFEL 102.1 ""BLVD FM""  Levis, QC",http://streaming.cfel.leclerccommunication.ca:8000/cfel.mp3,http://blvd.fm/,Canada,french,"adult top 40,commercial,levis,quebec city",MP3,96
"CFEX ""X 92.9"" Calgary, AB",http://cfex.streamon.fm/stream/CFEX-64k.aac,http://www.x929.ca/,Canada,english,"alternative rock,calgary,commercial",AAC+,64
"CFFF 92.7 Trent Radio Peterborough, ON",http://trentradio.ca:8800/hi-fi.m3u,http://www.trentu.ca/org/trentradio/,Canada,english,"alternative,community radio,peterborough,university radio",MP3,192
"CFFM ""The Goat"" 97.5 Williams Lake, 99.7 100 Mile House, 94.9 Quesnel, BC",https://vistaradio.streamb.live/SB00074,https://www.mycariboonow.com/on-air/the-goat/,Canada,english,active rock,AAC+,57
"CFFR ""660 News"" Calgary, AB",https://rogers-hls.leanstream.co/rogers/cal660.stream/playlist.m3u8,https://www.660citynews.com/,Canada,english,"calgary,news radio",AAC+,48
"CFGO ""TSN 1200"" Ottawa, ON ",http://provisioning.streamtheworld.com/pls/CFGOAMAAC.pls,https://www.iheartradio.ca/tsn/tsn-ottawa,Canada,english,"bell media,sports news,tsn",AAC+,40
"CFGP ""97.7 Rock"" Grande Prairie, AB",https://rogers-hls.leanstream.co/rogers/gra977.stream/playlist.m3u8,https://www.977rock.ca/,Canada,english,"active rock,grande prairie",AAC+,47
"CFGQ 107.3 ""Q107"" Calgary, AB",http://live.leanstream.co/CFGQFM-MP3,http://www.q107fm.ca/,Canada,english,"calgary,classic hits,classic rock,commercial",MP3,128
"CFGW 94.1 ""Fox FM"" Yorkton, SK",http://cfgw.streamon.fm/stream/CFGW-64k.aac,http://www.foxfmonline.ca/,Canada,english,"commercial,hot adult contemporary,yorkton",AAC+,64
"CFGX 99.9 Sarnia, ON",http://live.leanstream.co/CFGXFM,http://foxfm.com/,Canada,english,"adult contemporary,commercial,sarnia",AAC+,48
"CFHI ""Boom 104.9"" Hinton, AB",https://newcap.leanstream.co/CFHIFM,https://boom1049.com/,Canada,english,"classic hits,hinton",AAC,130
"CFHK 103.1 ""Fresh Radio"" St. Thomas, ON",http://live.leanstream.co/CFHKFM-MP3?args=web_02,http://www.1031freshradio.ca/,Canada,english,"commercial,mix,st. thomas,top 40",MP3,128
"CFID 103.7 ""Radio Acton"" Acton Vale, QC",http://stream02.ustream.ca:8000/cfid128.mp3,http://www.radio-acton.com/1037/,Canada,french,community radio,MP3,128
"CFIM 92.7 Cap-aux-Meules, QC ",http://stream02.ustream.ca:8000/cfim128.mp3,https://cfim.ca/,Canada,french,radio communautaire,MP3,128
"CFIQ 640 ""Global News Radio"" Toronto, ON",https://corus.leanstream.co/CFIQAM-MP3,https://globalnews.ca/radio/640toronto/,Canada,,"news,talk radio",MP3,128
"CFIT-FM ""Air 106.1"" Airdrie, AB ",https://goldenwest.leanstream.co/CFITFM,https://www.discoverairdrie.com/,Canada,english,hot adult contemporary,AAC+,63
"CFIX ""Rouge 96.9"" Saguenay, QC",https://playerservices.streamtheworld.com/pls/CFIXFMAAC.pls,https://www.iheartradio.ca/rouge-fm/rouge-fm-saguenay/,Canada,french,"adult contemporary,bell media",AAC+,40
"CFJB-FM 95.7 ""Rock 95"" Barrie, ON",https://cob-ais.leanstream.co/CFJBFM,https://rock95.com/,Canada,,,AAC+,96
"CFJU 90.1 ""Route 17"" Kedgewick, NB",http://stream2.statsradio.com:8040/stream,http://www.cfjufm.com/,Canada,french,"community radio,kedgewick",MP3,128
"CFLG 104.5 ""Fresh Radio"" Cornwall, ON",http://live.leanstream.co/CFLGFM-MP3,http://www.1045freshradio.ca/,Canada,english,"commercial,cornwall,hot adult contemporary",MP3,128
"CFLN 97.9 ""Big Land - Labrador's FM"" Happy Valley-Goose Bay, NL",http://newcap.leanstream.co/CFLNFM,http://www.bigland.fm/,Canada,english,"commercial,country,goose bay,happy valley,labrador,news,talk",AAC,130
"CFLO-FM 104.7 Mont-Laurier, 101.9 Riviere Rouge, QC ",http://stream.statsradio.com:8088/stream,https://www.cflo.ca/,Canada,french,contemporary hits,MP3,128
"CFLT ""Jack 92.9"" Dartmouth, NS",https://rogers-hls.leanstream.co/rogers/hal929.stream/playlist.m3u8,https://www.jack929.com/,Canada,english,"adult hits,dartmouth,halifax",AAC+,48
CFLX - La radio communautaire de l'estrie,https://stream.statsradio.com:8110/stream,https://cflx.qc.ca/,Canada,french,,MP3,128
"CFLZ-FM 101.1 ""More FM 101"" Fort Erie, ON",http://cflz.streamon.fm:8000/CFLZ-48k.aac,https://www.101morefm.ca/,Canada,,music 70s 80s 90s,AAC+,48
"CFMC 95.1 ""C95"" Saskatoon, SK  -AAC",http://rawlco.leanstream.co/CFMCFM,http://www.c95.com/,Canada,english,"commercial,contemporary hits,saskatoon,top 40",AAC+,32
"CFMC 95.1 ""C95"" Saskatoon, SK -MP3",http://rawlco.leanstream.co/CFMCFM-MP3,http://www.c95.com/,Canada,english,"commercial,contemporary hits,saskatoon,top 40",MP3,48
"CFMF 103.1 Fermont, QC",http://stream.statsradio.com:8068/stream,https://cfmf.rocks/,Canada,french,"community radio,fermont,radio communitaire",MP3,128
"CFMH-FM ""Local 107.3"" University of New Brunswick - Saint John, NB",http://cfmh-listen.unbsj.ca:8000/,http://localfm.ca/,Canada,english,"campus radio,community radio,university radio",MP3,320
"CFMI 101.1 ""Rock 101"" New Westminster, BC",http://live.leanstream.co/CFMIFM-MP3,http://www.rock101.com/,Canada,english,"classic rock,commercial,new westminster,vancouver",MP3,128
"CFMK ""Big 96.3"" Kingston, ON",http://live.leanstream.co/CFMKFM-MP3,http://www.963bigfm.com/,Canada,english,"classic rock,commercial,hits,kingston",MP3,128
CFMK 96.3 Big FM,https://corus.leanstream.co/CFMKFM,https://963bigfm.com/,Canada,,,AAC+,57
"CFMK-FM 96.3 ""Big FM"" Kingston, ON (AAC Stream) ",http://live.leanstream.co/CFMKFM,https://963bigfm.com/,Canada,english,"classic hits,classic rock,corus media",AAC+,57
"CFML 107.9 Burnaby, BC",http://cfml.streamon.fm/CFML-64k.aac/playlist.m3u8,https://commons.bcit.ca/evolution1079/,Canada,,"alternative rock,commercial",UNKNOWN,0
"CFMM-FM 99.1 ""Power 99"" Prince Albert, SK ",https://stream.jpbgdigital.com/CFMM.m3u8,https://power99fm.com/,Canada,english,"contemporary hit radio,top40",AAC+,48
"CFMO 102.9 ""The New Classical FM"" Collingwood, ON",https://securestreaming.zoomer.ca/cfmo.mp3,https://www.classicalfm.ca/,Canada,english,classical music,MP3,192
"CFMU 93.3 McMaster University Radio - Hamilton, ON",http://138.197.136.105:8000/mount.128mp3,https://cfmu.ca/,Canada,,"community radio,multicultural,university radio",MP3,128
"CFMX 103.1 ""The New Classical FM"" Cobourg, ON",https://securestreaming.zoomer.ca/cfmx.mp3,https://www.classicalfm.ca/,Canada,,classical music,MP3,192
"CFMY-FM 96.1 ""My 96FM"" Medicine Hat, AB  ",https://stream.jpbgdigital.com/CFMY/HEAAC/48k/playlist.m3u8,https://my96fm.com/,Canada,english,adult contemporary,AAC+,48
"CFNA 99.7 ""Country 99 FM"" Bonnyville, AB ",https://vistaradio.streamb.live/SB00089,https://www.mylakelandnow.com/on-air/,Canada,english,country,AAC+,57
"CFNE-FM 93.9 ""Waswanipi Communications Society"" - Mistissini, QC",http://jbccs.streamon.fm:8000/JBCCS-24k.aac,http://www.creeradio.com/,Canada,"cree,english,french","community radio,indigenous,radio communautaire",AAC+,32
"CFNI 1240 ""Coast AM""  Port Hardy, BC",https://vistaradio.streamb.live/SB00083,https://www.mytriportnow.com/on-air/,Canada,english,classic hits,AAC+,57
CFNJ,http://cfnjzp.mine.nu:9700/listen.pls,,Canada,,misc,AAC+,80
"CFNJ 99,1 Saint-Gabriel-de-Brandon, QC",http://66.70.178.194:9700/stream,http://www.cfnj.net/,Canada,french,"music,talk,trad",AAC+,80
"CFNJ 99.1 Saint-Gabriel-de-Brandon, QC",http://cfnjzp.mine.nu:9700/,http://cfnj.net/,Canada,french,"community,haut-matawinie,saint-gabriel-de-brandon",AAC+,80
